id,zpid,address,city,zipcode,total_approximate_size,total_appraisal_value,total_market_share,zestimate_amount,valuation_range_high,valuation_range_low,bedrooms,bathrooms,usecode,last_sold_date,year_built,complete,finished_sqft
05859514,29244067,1001 SILENT DR,ARLINGTON,76017,1532,110161,110161,152265,164446,127903,2,2.5,SingleFamily,05/01/2006,1987,True,1532
05233097,29216571,1001 STACEY RENEE CT,ARLINGTON,76002,2128,35550,35550,172603,205398,138082,1,1.0,SingleFamily,NULL,1980,True,2128
40638707,79924124,1001 TABASCO TR,ARLINGTON,76002,2238,202627,202627,220064,231067,206860,3,2.0,SingleFamily,NULL,2006,True,2238
02972395,29117577,1001 TERREBONNE CT,ARLINGTON,76014,1528,92565,119382,144082,151286,136878,3,2.0,SingleFamily,NULL,1971,True,1528
03244946,29135095,1001 VALLEY VIEW DR,ARLINGTON,76010,1020,83937,83937,81481,86370,69259,3,1.0,SingleFamily,12/28/2012,1954,True,1020
41563166,118229348,1001 VIRIDIAN PARK LN,ARLINGTON,76155,0,1,1,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
07544782,54047240,1001 W LAMAR BLVD,ARLINGTON,76012,2114,1,1,212599,227481,199843,1,2.0,Condominium,NULL,2000,True,2114
03143643,29128970,1001 WAYLAND DR,ARLINGTON,76012,2270,218834,218834,236856,251067,225013,4,3.0,SingleFamily,08/05/2011,1974,True,2270
03115461,29127061,1001 WHISPERING OAK CT,ARLINGTON,76012,2702,248171,289244,292815,310384,278174,4,2.0,SingleFamily,02/25/1998,1966,True,2702
02498308,29084436,1001 WINNSBORO CT,ARLINGTON,76015,1167,93383,93383,117568,123446,111690,3,2.0,SingleFamily,NULL,1971,True,1167
03593797,29160214,1001 WOODBROOK ST,ARLINGTON,76011,0,15000,15000,NULL,NULL,NULL,3,2.0,SingleFamily,NULL,1961,True,2012
04756789,29190762,1002 AUBURN DR,ARLINGTON,76012,2380,0,0,257523,270399,244647,3,2.0,SingleFamily,08/19/2016,1978,True,2380
07014155,29305040,1002 BANNACK DR,ARLINGTON,76001,1288,131703,131703,149175,156634,141716,3,2.0,SingleFamily,12/02/2016,1998,True,1288
07544642,54047230,1002 BRIDGES DR,ARLINGTON,76012,1171,0,0,166436,183080,144799,2,2.0,Condominium,NULL,2000,True,1171
01297449,29004564,1002 BROOK HILL CT,ARLINGTON,76014,2303,149709,149709,154899,165742,134762,3,2.0,SingleFamily,10/08/2004,1978,True,2303
07582064,58524613,1002 CARINA CT,ARLINGTON,76013,2131,239116,239116,244535,256762,229863,3,2.0,SingleFamily,12/27/2001,2001,True,2131
07299826,54037620,1002 COURTSIDE DR,ARLINGTON,76002,1877,156453,185912,186316,195632,177000,3,2.0,SingleFamily,08/28/2009,2001,True,1877
02797976,29105384,1002 DARLENE LN,ARLINGTON,76010,1690,133103,133103,132600,139230,125970,3,2.0,SingleFamily,NULL,1962,True,1690
00086738,28924208,1002 E LOVERS LN,ARLINGTON,76010,1032,0,0,83383,91721,75879,3,1.5,SingleFamily,06/17/2004,1953,True,1040
02222043,29066825,1002 GLYNN OAKS DR,ARLINGTON,76010,1016,60863,90241,84829,90767,71256,3,1.0,SingleFamily,11/07/2001,1961,True,1016
06284213,29263980,1002 HUNTER RIDGE DR,ARLINGTON,76013,1750,180532,194006,178541,187468,164258,3,2.0,SingleFamily,08/11/2014,1989,True,1750
40565270,70565853,1002 LOBLOLLY PINE DR,ARLINGTON,76012,1664,186098,189971,188235,199529,175059,3,2.0,SingleFamily,03/16/2005,2004,True,1664
07225334,29318403,1002 MAZOURKA DR,ARLINGTON,76001,1507,136624,140727,160627,168658,152596,3,2.0,SingleFamily,04/04/2001,1999,True,1507
07582307,58524619,1002 PEGASUS DR,ARLINGTON,76013,1882,207273,228934,221686,232770,208385,4,2.0,SingleFamily,03/08/2004,2002,True,1882
02496232,29084253,1002 PLOVER LN,ARLINGTON,76015,1166,74793,74793,88858,100410,79972,3,2.0,SingleFamily,01/10/2001,1973,True,1166
42095164,83795812,1002 ROYAL CIR,ARLINGTON,76001,1080,0,0,79655,98772,56555,1,1.0,Mobile,11/10/2001,1985,True,952
01675850,29029173,1002 SHANA CT,ARLINGTON,76014,1331,101640,116403,134523,141249,121071,3,2.0,SingleFamily,06/27/2012,1978,True,1331
05232945,29216561,1002 STACEY RENEE CT,ARLINGTON,76002,1792,49587,49587,170667,191147,133120,3,2.0,SingleFamily,08/24/2015,1992,True,1792
06800645,29292260,1002 TENNESSEE TR,ARLINGTON,76017,1283,113140,113140,122915,129061,114311,2,2.0,MultiFamily2To4,09/04/2003,2003,True,1283
06168620,29258409,1002 VALLEY BRANCH DR,ARLINGTON,76001,1728,166774,174349,178439,187361,169517,3,2.0,SingleFamily,03/27/2002,1994,True,1728
01078984,28990151,1002 W CEDAR ST,ARLINGTON,76012,955,96266,96266,98060,106885,91196,2,1.0,SingleFamily,08/02/2013,1954,True,955
02971313,29117480,1002 WHIPPOORWILL CT,ARLINGTON,76014,1320,110369,110369,123729,137339,101458,3,2.0,SingleFamily,NULL,1971,True,1320
07843577,83809837,1002 WHITE DOVE DR,ARLINGTON,76017,3408,201300,222158,225229,236490,209463,4,2.0,SingleFamily,02/02/2006,2002,True,3408
40638537,70567203,1002 ZACHARY DR,ARLINGTON,76002,1769,183347,183347,187689,197073,178305,3,2.0,SingleFamily,03/09/2016,2005,True,1769
04756991,29190782,1003 AUBURN DR,ARLINGTON,76012,2147,211508,221626,239454,251427,227481,3,2.0,SingleFamily,NULL,1978,True,2147
02974053,29117729,1003 BELEMEADE ST,ARLINGTON,76014,1638,125497,125497,145519,152795,138243,4,2.0,SingleFamily,09/06/2013,1973,True,1646
04752104,29190340,1003 BERT DR,ARLINGTON,76012,2168,226069,232992,248897,261342,236452,4,2.0,SingleFamily,06/28/2011,1976,True,2168
04756495,29190737,1003 BUCKNELL DR,ARLINGTON,76012,2295,228206,239874,247906,260301,235511,3,2.0,SingleFamily,NULL,1977,True,2295
02972727,29117607,1003 CHAMBLEE CT,ARLINGTON,76014,1614,93170,119661,145691,152976,138406,3,2.0,SingleFamily,NULL,1969,True,1614
02974371,29117758,1003 DAWNVIEW ST,ARLINGTON,76014,1600,93775,104037,145132,153840,137875,3,2.0,SingleFamily,NULL,1974,True,1600
02971410,29117489,1003 E TIMBERVIEW LN,ARLINGTON,76014,1722,137486,137486,149128,156584,141672,4,2.0,SingleFamily,12/01/1999,1973,True,1722
02497964,29084405,1003 FAIRFAX CT,ARLINGTON,76015,1566,86361,89843,136062,142865,126538,3,1.0,SingleFamily,NULL,1971,True,1566
05518008,29225209,1003 FIERO DR,ARLINGTON,76001,1288,129561,130270,146733,154070,139396,3,2.0,SingleFamily,NULL,1986,True,1288
02970341,29117393,1003 GRANTS PKWY,ARLINGTON,76014,1509,72600,125812,122992,142671,102083,3,2.0,SingleFamily,03/31/1997,1973,True,1685
02972565,29117593,1003 HOLLY HILL CT,ARLINGTON,76014,1491,91113,118882,148757,156195,141319,4,2.0,SingleFamily,NULL,1971,True,1600
07583869,58524656,1003 LYRA CT,ARLINGTON,76013,2793,261481,289856,280663,294696,266630,4,2.5,SingleFamily,08/12/2009,2001,True,2800
07226055,29318469,1003 MAZOURKA DR,ARLINGTON,76001,1482,135637,139654,161891,169986,153796,3,2.0,SingleFamily,08/23/1999,1999,True,1482
03077225,29124575,1003 MOORE TERR,ARLINGTON,76010,924,0,0,75256,79771,67730,3,1.0,SingleFamily,NULL,1953,True,924
07582129,58524616,1003 PEGASUS DR,ARLINGTON,76013,1882,228934,228934,233134,244791,221477,4,2.0,SingleFamily,12/19/2014,2002,True,1882
04623827,29185738,1003 PORTOFINO DR,ARLINGTON,76012,2475,248087,248087,311092,335979,286205,4,3.0,SingleFamily,12/16/2015,1978,True,2475
40979407,79958370,1003 ROSITA ST,ARLINGTON,76002,1757,184541,184541,189648,199130,180166,3,2.0,SingleFamily,05/24/2012,2008,True,1764
05859492,29244066,1003 SILENT DR,ARLINGTON,76017,1532,109397,109397,147737,163988,127054,3,2.0,MultiFamily2To4,05/06/2003,1986,True,1532
05233143,29216575,1003 STACEY RENEE CT,ARLINGTON,76002,1680,52155,52155,156022,173184,127938,3,2.0,SingleFamily,NULL,1997,True,1680
40638715,79920591,1003 TABASCO TR,ARLINGTON,76002,2245,202811,202811,231355,242923,219787,4,2.0,SingleFamily,07/18/2011,2006,True,2314
06810373,29292950,1003 TELLURIDE DR,ARLINGTON,76063,2209,187857,194287,202576,212705,192447,4,2.0,SingleFamily,09/23/1998,1998,True,2209
01078909,28990144,1003 W CEDAR ST,ARLINGTON,76012,904,71511,87109,89700,98670,78039,3,1.0,SingleFamily,NULL,1954,True,904
07843941,60243320,1003 WHITE DOVE DR,ARLINGTON,76017,3387,221638,221638,235789,247578,221642,4,2.5,SingleFamily,06/02/2006,2002,True,3387
40980243,79951542,1004 ABIGAIL DR,ARLINGTON,76002,2295,204176,204176,217665,228548,206782,4,3.0,SingleFamily,01/14/2008,2007,True,2295
05188741,29213922,1004 ASHMOUNT LN,ARLINGTON,76017,1288,113002,129561,145237,152499,136523,3,2.0,SingleFamily,10/02/2001,1987,True,1288
02974231,29117745,1004 BELEMEADE ST,ARLINGTON,76014,1182,74778,109148,117273,123137,110237,3,2.0,SingleFamily,08/24/2000,1975,True,1182
06811345,29293039,1004 BONANZA DR,ARLINGTON,76063,3038,232886,232886,232808,244448,204871,4,2.5,SingleFamily,08/30/2006,1996,True,3040
06800564,29292252,1004 BRENNER CT,ARLINGTON,76017,1577,123658,123658,147172,157474,133927,3,2.0,MultiFamily2To4,NULL,1996,True,1577
00273481,28936564,1004 BRIARWOOD BLVD,ARLINGTON,76013,1496,143748,151807,163619,173436,155438,3,2.0,SingleFamily,NULL,1960,True,1496
06950760,29301659,1004 BROOK CANYON DR,ARLINGTON,76018,1846,154638,179737,176057,184860,167254,4,2.0,SingleFamily,03/17/1999,1999,True,1846
04750985,29190238,1004 BYRON LN,ARLINGTON,76012,2108,197956,222685,228120,239526,216714,3,2.0,SingleFamily,08/24/2006,1972,True,2108
07582072,58524614,1004 CARINA CT,ARLINGTON,76013,2929,284245,284245,291986,306585,274467,3,2.0,SingleFamily,11/19/2001,2001,True,2929
06758800,29289194,1004 CARLISLE DR,ARLINGTON,76017,1758,143506,176249,171547,180124,161254,3,2.0,SingleFamily,06/17/2010,1996,True,1758
00464139,28950980,1004 COKE DR,ARLINGTON,76010,2247,145200,151785,201914,216048,191818,4,2.0,SingleFamily,03/19/2013,1956,True,2247
01431765,29013619,1004 CROWLEY RD,ARLINGTON,76012,2788,263531,282316,341395,358465,324325,3,2.0,SingleFamily,NULL,1974,True,2788
04755812,29190676,1004 DE PAUW DR,ARLINGTON,76012,2087,206547,225805,224467,235690,213244,3,2.0,SingleFamily,11/01/2000,1977,True,2087
07843623,60243293,1004 DUNKIRK LN,ARLINGTON,76017,1868,161606,161606,184939,194186,175692,3,2.0,SingleFamily,03/06/2006,2002,True,1868
03143910,122947731,1004 E ROAD TO SIX FLAGS ST,ARLINGTON,76011,0,32040,32040,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
06284221,29263981,1004 HUNTER RIDGE DR,ARLINGTON,76013,1413,146652,158321,162217,170328,154106,3,2.0,SingleFamily,07/09/2013,1988,True,1463
03115135,29127035,1004 LIVE OAK LN,ARLINGTON,76012,3926,309760,372811,411584,440395,345731,3,2.0,SingleFamily,NULL,1967,True,3926
07583567,58524654,1004 LYRA CT,ARLINGTON,76013,3200,302965,302965,322781,338920,303414,3,2.0,SingleFamily,07/16/2001,2001,True,3200
07225342,29318404,1004 MAZOURKA DR,ARLINGTON,76001,1288,132223,132223,148397,155817,139493,3,2.0,SingleFamily,05/21/2014,1999,True,1288
06284302,2111141404,1004 MILBY OAKS CIR,ARLINGTON,76013,1400,157443,157443,153648,161330,145966,3,2.0,SingleFamily,NULL,1989,True,1400
07583931,58524662,1004 PEEBLES CT,ARLINGTON,76013,2471,0,0,278450,292372,264528,4,3.0,SingleFamily,NULL,2001,True,2471
02496607,29084286,1004 PLEASANT VALLEY LN,ARLINGTON,76015,980,68604,68604,83293,94121,74964,2,1.0,SingleFamily,03/29/2011,1972,True,980
00275050,28936705,1004 RAVENWOOD DR,ARLINGTON,76013,1443,145661,145661,156005,163805,145085,3,2.0,SingleFamily,NULL,1959,True,1443
07464258,83799034,1004 ROYAL CIR,ARLINGTON,76001,1216,14806,14806,103724,125506,82979,3,2.0,SingleFamily,NULL,1997,True,1216
04751701,29190304,1004 SHELLEY CT,ARLINGTON,76012,2287,210661,219255,246086,258390,233782,3,2.0,SingleFamily,NULL,1974,True,2287
05921090,29247402,1004 SILVER SPRUCE DR,ARLINGTON,76001,1550,143120,143120,160222,168233,152211,3,2.0,SingleFamily,09/28/2004,1987,True,1550
03245772,29135168,1004 SUNNYVALE DR,ARLINGTON,76010,1786,79739,109981,122709,130072,96940,3,2.0,SingleFamily,NULL,1954,True,1786
06810853,29292994,1004 TELLURIDE DR,ARLINGTON,76063,2703,209092,217277,226882,238226,213269,4,2.5,SingleFamily,03/25/2010,1999,True,2703
04755022,29190604,1004 TULANE DR,ARLINGTON,76012,1930,190454,214704,217421,228292,206550,3,2.0,SingleFamily,NULL,1977,True,1930
06699456,29285002,1004 VILLAGE GREEN CT,ARLINGTON,76012,2732,275476,275476,295351,313072,280583,3,2.0,SingleFamily,11/01/2001,2002,True,2732
06363563,29266940,1004 W LOVERS LN,ARLINGTON,76013,1482,138875,138875,156575,164404,148746,3,2.0,SingleFamily,08/06/2003,1990,True,1482
02498804,29084482,1004 WESTMINISTER CT,ARLINGTON,76015,1175,94608,94608,120029,126030,112827,3,2.0,SingleFamily,NULL,1971,True,1175
07843569,60243288,1004 WHITE DOVE DR,ARLINGTON,76017,2906,197476,198177,215112,225868,202205,4,3.0,SingleFamily,08/05/2002,2002,True,2700
06293654,29264392,1005 ACAPULCO LN,ARLINGTON,76017,1732,144353,166405,169659,178142,161176,3,2.0,SingleFamily,NULL,1990,True,1732
02498154,29084422,1005 AVINGTON CT,ARLINGTON,76015,1116,82764,91702,114809,120549,109069,3,1.0,SingleFamily,07/10/2002,1971,True,1116
04752090,29190339,1005 BERT DR,ARLINGTON,76012,2229,212597,220311,242024,254125,229923,4,2.0,SingleFamily,07/02/1997,1976,True,2229
05566207,29228096,1005 BRENNER CT,ARLINGTON,76017,977,72116,79701,102570,113853,90262,2,2.0,MultiFamily2To4,03/25/2004,1988,True,977
00273333,28936550,1005 BRIARWOOD BLVD,ARLINGTON,76013,1294,129833,143152,147196,161916,122173,3,1.5,SingleFamily,04/06/2010,1960,True,1294
04751221,29190261,1005 BYRON LN,ARLINGTON,76012,2171,205821,227114,233264,244927,221601,3,2.0,SingleFamily,NULL,1972,True,2171
07581769,58524607,1005 CARINA CT,ARLINGTON,76013,2073,217044,245579,231575,243154,219996,3,2.0,SingleFamily,03/05/2009,2001,True,2073
06758932,29289206,1005 CARLISLE DR,ARLINGTON,76017,2746,184525,219975,206218,216529,195907,4,2.0,SingleFamily,03/10/1997,1995,True,2746
41287231,54039230,1005 COKE DR,ARLINGTON,76010,2925,162306,162306,283252,314410,263424,4,3.0,SingleFamily,10/25/2010,1961,True,2925
02797763,29105366,1005 DARLENE LN,ARLINGTON,76010,1616,90750,118539,136190,142999,128019,4,2.0,SingleFamily,03/15/2005,1962,True,1616
00086037,28924146,1005 E LOVERS LN,ARLINGTON,76010,1044,87810,87810,89954,95351,80959,3,1.0,SingleFamily,03/07/2016,1953,True,1044
05517982,29225207,1005 FIERO DR,ARLINGTON,76001,1309,132502,132502,148654,156087,141221,3,2.0,SingleFamily,04/04/2011,1986,True,1309
00960950,28982297,1005 FORREST DR,ARLINGTON,76012,2483,193433,193433,224373,237835,206423,3,2.0,SingleFamily,08/08/2006,1957,True,2483
06998011,29304014,1005 GLYNN OAKS DR,ARLINGTON,76010,1275,93928,93928,108043,113445,102641,3,1.0,SingleFamily,08/07/2013,1961,True,1275
01676024,29029189,1005 JUDY LYNN DR,ARLINGTON,76014,1390,118172,118172,139964,146962,130167,3,2.0,SingleFamily,NULL,1978,True,1390
02044692,29054296,1005 LYNDA LN,ARLINGTON,76013,1584,0,0,140894,149348,125396,4,1.0,SingleFamily,07/21/2006,1953,True,1584
00959928,28982205,1005 MCKINNEY ST,ARLINGTON,76012,1928,129470,164042,182083,194829,162054,3,2.0,SingleFamily,NULL,1959,True,1928
02496267,29084256,1005 PLEASANT VALLEY LN,ARLINGTON,76015,1166,64977,74324,88933,100494,77372,3,2.0,SingleFamily,NULL,1972,True,1166
02798182,29105402,1005 ROSEWOOD LN,ARLINGTON,76010,1616,118900,118900,107009,112359,99518,4,2.0,SingleFamily,NULL,1962,True,1616
04751787,29190311,1005 SHELLEY CT,ARLINGTON,76012,2273,209814,218850,241793,253883,229703,4,3.0,SingleFamily,04/14/2014,1974,True,2273
05922658,29247507,1005 SILVER SPRUCE DR,ARLINGTON,76001,1316,133124,133124,149701,157186,142216,3,2.0,SingleFamily,04/19/2011,1987,True,1316
03245543,29135147,1005 SUNNYVALE DR,ARLINGTON,76010,864,60537,60537,68747,75622,59122,3,2.0,SingleFamily,NULL,1954,True,864
03090531,29125585,1005 TANGLEWOOD LN,ARLINGTON,76012,2115,187671,241587,271369,284937,252373,4,3.0,SingleFamily,12/02/2002,1968,True,2115
04755588,29190655,1005 TULANE DR,ARLINGTON,76012,1926,190091,213485,215655,228594,204872,3,2.0,SingleFamily,NULL,1977,True,1926
01078925,28990146,1005 W CEDAR ST,ARLINGTON,76012,917,73689,92659,93103,100551,81931,3,1.0,SingleFamily,10/26/2001,1954,True,917
02495848,29084217,1005 WAVERLY DR,ARLINGTON,76015,1189,95676,95676,111660,117243,100494,3,2.0,SingleFamily,NULL,1971,True,1189
02498324,29084438,1005 WINNSBORO CT,ARLINGTON,76015,1189,86999,94187,122982,130361,115603,3,2.0,SingleFamily,NULL,1971,True,1189
03593800,29160215,1005 WOODBROOK ST,ARLINGTON,76011,1073,78166,102904,108304,113719,90975,0,NULL,SingleFamily,NULL,1961,True,1073
06809553,29292881,1006 ANGEL FIRE LN,ARLINGTON,76001,1760,170900,181326,189709,199194,180224,4,2.0,SingleFamily,04/02/2002,1996,True,1760
02974258,29117746,1006 BELEMEADE ST,ARLINGTON,76014,1473,119207,119207,143258,150421,136095,4,2.0,SingleFamily,10/22/2003,1975,True,1473
06800556,29292251,1006 BRENNER CT,ARLINGTON,76017,1050,102340,102340,114071,119775,103805,2,2.0,MultiFamily2To4,NULL,1996,True,1050
01297422,29004562,1006 BROOK HILL CT,ARLINGTON,76014,1562,101519,127806,150187,157696,142678,3,2.0,SingleFamily,NULL,1978,True,1562
02973960,29117720,1006 CANDLEWICK ST,ARLINGTON,76014,1242,82280,107572,129016,135467,122565,3,2.0,SingleFamily,NULL,1973,True,1242
